,token,alg,alg_id,chapter,verse,book
10," \w by|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G12230"" x-lemma=""διά"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""διὰ""\\*']",48-2CO-5,1,1,48-2CO
11,,"['\\zaln-s |x-strong=""G12230"" x-lemma=""διά"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""διὰ""\\*']",48-2CO-5,1,1,48-2CO
12," \w the|x-occurrence=""1"" x-occurrences=""4""","['\\zaln-s |x-strong=""G23070"" x-lemma=""θέλημα"" x-morph=""Gr,N,,,,,GNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""θελήματος""\\*']",48-2CO-6,1,1,48-2CO
13," \w will|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G23070"" x-lemma=""θέλημα"" x-morph=""Gr,N,,,,,GNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""θελήματος""\\*']",48-2CO-6,1,1,48-2CO
14,,"['\\zaln-s |x-strong=""G23070"" x-lemma=""θέλημα"" x-morph=""Gr,N,,,,,GNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""θελήματος""\\*']",48-2CO-6,1,1,48-2CO
15," \w of|x-occurrence=""2"" x-occurrences=""4""","['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Θεοῦ""\\*']",48-2CO-7,1,1,48-2CO
16," \w God|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Θεοῦ""\\*']",48-2CO-7,1,1,48-2CO
17,,"['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Θεοῦ""\\*']",48-2CO-7,1,1,48-2CO
18,", \w and|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""καὶ""\\*']",48-2CO-8,1,1,48-2CO
19,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""καὶ""\\*']",48-2CO-8,1,1,48-2CO
20," \w Timothy|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G50950"" x-lemma=""Τιμόθεος"" x-morph=""Gr,N,,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Τιμόθεος""\\*']",48-2CO-9,1,1,48-2CO
21,,"['\\zaln-s |x-strong=""G50950"" x-lemma=""Τιμόθεος"" x-morph=""Gr,N,,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Τιμόθεος""\\*']",48-2CO-9,1,1,48-2CO
22," \w our|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὁ""\\*']",48-2CO-10,1,1,48-2CO
23,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὁ""\\*']",48-2CO-10,1,1,48-2CO
24," \w brother|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G00800"" x-lemma=""ἀδελφός"" x-morph=""Gr,N,,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀδελφὸς""\\*']",48-2CO-11,1,1,48-2CO
25,,"['\\zaln-s |x-strong=""G00800"" x-lemma=""ἀδελφός"" x-morph=""Gr,N,,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀδελφὸς""\\*']",48-2CO-11,1,1,48-2CO
26,", \w to|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DFS,"" x-occurrence=""1"" x-occurrences=""3"" x-content=""τῇ""\\*']",48-2CO-12,1,1,48-2CO
27," \w the|x-occurrence=""2"" x-occurrences=""4""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DFS,"" x-occurrence=""1"" x-occurrences=""3"" x-content=""τῇ""\\*']",48-2CO-12,1,1,48-2CO
28,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DFS,"" x-occurrence=""1"" x-occurrences=""3"" x-content=""τῇ""\\*']",48-2CO-12,1,1,48-2CO
29," \w church|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15770"" x-lemma=""ἐκκλησία"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐκκλησίᾳ""\\*']",48-2CO-13,1,1,48-2CO
30,,"['\\zaln-s |x-strong=""G15770"" x-lemma=""ἐκκλησία"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἐκκλησίᾳ""\\*']",48-2CO-13,1,1,48-2CO
31," \w of|x-occurrence=""3"" x-occurrences=""4""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""Θεοῦ""\\*']",48-2CO-14,1,1,48-2CO
32," \w God|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""Θεοῦ""\\*']",48-2CO-14,1,1,48-2CO
33,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῦ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""Θεοῦ""\\*']",48-2CO-14,1,1,48-2CO
34,,[],48-2CO-15,1,1,48-2CO
35," \w that|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,DFS,"" x-occurrence=""2"" x-occurrences=""3"" x-content=""τῇ""\\*']",48-2CO-16,1,1,48-2CO
36,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,DFS,"" x-occurrence=""2"" x-occurrences=""3"" x-content=""τῇ""\\*']",48-2CO-16,1,1,48-2CO
37," \w is|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,PPA,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οὔσῃ""\\*']",48-2CO-17,1,1,48-2CO
38,,"['\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,PPA,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οὔσῃ""\\*']",48-2CO-17,1,1,48-2CO
39," \w in|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἐν""\\*']",48-2CO-18,1,1,48-2CO
40,,"['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἐν""\\*']",48-2CO-18,1,1,48-2CO
41," \w Corinth|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G28820"" x-lemma=""Κόρινθος"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κορίνθῳ""\\*']",48-2CO-19,1,1,48-2CO
42,,"['\\zaln-s |x-strong=""G28820"" x-lemma=""Κόρινθος"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κορίνθῳ""\\*']",48-2CO-19,1,1,48-2CO
43,", \w and|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G48620"" x-lemma=""σύν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""σὺν""\\*']",48-2CO-20,1,1,48-2CO
44,,"['\\zaln-s |x-strong=""G48620"" x-lemma=""σύν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""σὺν""\\*']",48-2CO-20,1,1,48-2CO
45," \w to|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMP,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""τοῖς""\\*']",48-2CO-21,1,1,48-2CO
46,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMP,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""τοῖς""\\*']",48-2CO-21,1,1,48-2CO
47," \w all|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39560"" x-lemma=""πᾶς"" x-morph=""Gr,EQ,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πᾶσιν""\\*']",48-2CO-22,1,1,48-2CO
48,,"['\\zaln-s |x-strong=""G39560"" x-lemma=""πᾶς"" x-morph=""Gr,EQ,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πᾶσιν""\\*']",48-2CO-22,1,1,48-2CO
49," \w the|x-occurrence=""3"" x-occurrences=""4""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMP,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""τοῖς""\\*']",48-2CO-23,1,1,48-2CO
50,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMP,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""τοῖς""\\*']",48-2CO-23,1,1,48-2CO
51," \w saints|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G00400"" x-lemma=""ἅγιος"" x-morph=""Gr,NS,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἁγίοις""\\*']",48-2CO-24,1,1,48-2CO
52,,"['\\zaln-s |x-strong=""G00400"" x-lemma=""ἅγιος"" x-morph=""Gr,NS,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἁγίοις""\\*']",48-2CO-24,1,1,48-2CO
53," \w who|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,DMP,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""τοῖς""\\*', '\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,PPA,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οὖσιν""\\*']",48-2CO-25,1,1,48-2CO
54," \w are|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,DMP,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""τοῖς""\\*', '\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,PPA,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οὖσιν""\\*']",48-2CO-25,1,1,48-2CO
55,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,RD,,,,DMP,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""τοῖς""\\*', '\\zaln-s |x-strong=""G15100"" x-lemma=""εἰμί"" x-morph=""Gr,V,PPA,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""οὖσιν""\\*']",48-2CO-25,1,1,48-2CO
56,,[],48-2CO-26,1,1,48-2CO
57," \w in|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""ἐν""\\*']",48-2CO-27,1,1,48-2CO
58,,"['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""ἐν""\\*']",48-2CO-27,1,1,48-2CO
59," \w the|x-occurrence=""4"" x-occurrences=""4""","['\\zaln-s |x-strong=""G36500"" x-lemma=""ὅλος"" x-morph=""Gr,EQ,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὅλῃ""\\*']",48-2CO-28,1,1,48-2CO
60," \w entire|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G36500"" x-lemma=""ὅλος"" x-morph=""Gr,EQ,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὅλῃ""\\*']",48-2CO-28,1,1,48-2CO
61," \w region|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G36500"" x-lemma=""ὅλος"" x-morph=""Gr,EQ,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὅλῃ""\\*']",48-2CO-28,1,1,48-2CO
62,,"['\\zaln-s |x-strong=""G36500"" x-lemma=""ὅλος"" x-morph=""Gr,EQ,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὅλῃ""\\*']",48-2CO-28,1,1,48-2CO
63," \w of|x-occurrence=""4"" x-occurrences=""4""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DFS,"" x-occurrence=""3"" x-occurrences=""3"" x-content=""τῇ""\\*', '\\zaln-s |x-strong=""G08820"" x-lemma=""Ἀχαΐα"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἀχαΐᾳ""\\*']",48-2CO-29,1,1,48-2CO
64," \w Achaia|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DFS,"" x-occurrence=""3"" x-occurrences=""3"" x-content=""τῇ""\\*', '\\zaln-s |x-strong=""G08820"" x-lemma=""Ἀχαΐα"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἀχαΐᾳ""\\*']",48-2CO-29,1,1,48-2CO
65,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DFS,"" x-occurrence=""3"" x-occurrences=""3"" x-content=""τῇ""\\*', '\\zaln-s |x-strong=""G08820"" x-lemma=""Ἀχαΐα"" x-morph=""Gr,N,,,,,DFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἀχαΐᾳ""\\*']",48-2CO-29,1,1,48-2CO
66,,[],48-2CO-30,1,1,48-2CO
67,.,[],48-2CO-31,1,1,48-2CO
68,"\w Grace|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",48-2CO-32,1,2,48-2CO
69,,"['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",48-2CO-32,1,2,48-2CO
70," \w to|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῖν""\\*']",48-2CO-33,1,2,48-2CO
71," \w you|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῖν""\\*']",48-2CO-33,1,2,48-2CO
72,,"['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῖν""\\*']",48-2CO-33,1,2,48-2CO
73," \w and|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""καὶ""\\*']",48-2CO-34,1,2,48-2CO
74,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""καὶ""\\*']",48-2CO-34,1,2,48-2CO
75," \w peace|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",48-2CO-35,1,2,48-2CO
76,,"['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",48-2CO-35,1,2,48-2CO
77," \w from|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G05750"" x-lemma=""ἀπό"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀπὸ""\\*']",48-2CO-36,1,2,48-2CO
78,,"['\\zaln-s |x-strong=""G05750"" x-lemma=""ἀπό"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀπὸ""\\*']",48-2CO-36,1,2,48-2CO
79," \w God|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",48-2CO-37,1,2,48-2CO
80,,"['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",48-2CO-37,1,2,48-2CO
81," \w our|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",48-2CO-38,1,2,48-2CO
82,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",48-2CO-38,1,2,48-2CO
83," \w Father|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὸς""\\*']",48-2CO-39,1,2,48-2CO
84,,"['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὸς""\\*']",48-2CO-39,1,2,48-2CO
85," \w and|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""καὶ""\\*']",48-2CO-40,1,2,48-2CO
86,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""καὶ""\\*']",48-2CO-40,1,2,48-2CO
87," \w the|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίου""\\*']",48-2CO-41,1,2,48-2CO
88," \w Lord|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίου""\\*']",48-2CO-41,1,2,48-2CO
89,,"['\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίου""\\*']",48-2CO-41,1,2,48-2CO
90," \w Jesus|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",48-2CO-42,1,2,48-2CO
91,,"['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",48-2CO-42,1,2,48-2CO
92," \w Christ|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστοῦ""\\*']",48-2CO-43,1,2,48-2CO
93,,"['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστοῦ""\\*']",48-2CO-43,1,2,48-2CO
94,. \ts\*,[],48-2CO-44,1,2,48-2CO
95,"\w Blessed|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G21280"" x-lemma=""εὐλογητός"" x-morph=""Gr,NP,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εὐλογητὸς""\\*']",48-2CO-45,1,3,48-2CO
96," \w be|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G21280"" x-lemma=""εὐλογητός"" x-morph=""Gr,NP,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εὐλογητὸς""\\*']",48-2CO-45,1,3,48-2CO
97,,"['\\zaln-s |x-strong=""G21280"" x-lemma=""εὐλογητός"" x-morph=""Gr,NP,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εὐλογητὸς""\\*']",48-2CO-45,1,3,48-2CO
98," \w the|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,NMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ὁ""\\*']",48-2CO-46,1,3,48-2CO
99,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,NMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ὁ""\\*']",48-2CO-46,1,3,48-2CO
100," \w God|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,NMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Θεὸς""\\*']",48-2CO-47,1,3,48-2CO
101,,"['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,NMS,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""Θεὸς""\\*']",48-2CO-47,1,3,48-2CO
102," \w and|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""καὶ""\\*']",48-2CO-48,1,3,48-2CO
103,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""καὶ""\\*']",48-2CO-48,1,3,48-2CO
