,token,alg,alg_id,chapter,verse,book
10," \w through|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G12230"" x-lemma=""διά"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""διὰ""\\*']",52-COL-5,1,1,52-COL
11,,"['\\zaln-s |x-strong=""G12230"" x-lemma=""διά"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""διὰ""\\*']",52-COL-5,1,1,52-COL
12," \w the|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G23070"" x-lemma=""θέλημα"" x-morph=""Gr,N,,,,,GNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""θελήματος""\\*']",52-COL-6,1,1,52-COL
13," \w will|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G23070"" x-lemma=""θέλημα"" x-morph=""Gr,N,,,,,GNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""θελήματος""\\*']",52-COL-6,1,1,52-COL
14,,"['\\zaln-s |x-strong=""G23070"" x-lemma=""θέλημα"" x-morph=""Gr,N,,,,,GNS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""θελήματος""\\*']",52-COL-6,1,1,52-COL
15," \w of|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",52-COL-7,1,1,52-COL
16," \w God|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",52-COL-7,1,1,52-COL
17,,"['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",52-COL-7,1,1,52-COL
18,", \w and|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""καὶ""\\*']",52-COL-8,1,1,52-COL
19,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""καὶ""\\*']",52-COL-8,1,1,52-COL
20," \w Timothy|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G50950"" x-lemma=""Τιμόθεος"" x-morph=""Gr,N,,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Τιμόθεος""\\*']",52-COL-9,1,1,52-COL
21,,"['\\zaln-s |x-strong=""G50950"" x-lemma=""Τιμόθεος"" x-morph=""Gr,N,,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Τιμόθεος""\\*']",52-COL-9,1,1,52-COL
22," \w our|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EP,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὁ""\\*']",52-COL-10,1,1,52-COL
23,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EP,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὁ""\\*']",52-COL-10,1,1,52-COL
24," \w brother|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G00800"" x-lemma=""ἀδελφός"" x-morph=""Gr,N,,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀδελφὸς""\\*']",52-COL-11,1,1,52-COL
25,,"['\\zaln-s |x-strong=""G00800"" x-lemma=""ἀδελφός"" x-morph=""Gr,N,,,,,NMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀδελφὸς""\\*']",52-COL-11,1,1,52-COL
26,",",[],52-COL-12,1,1,52-COL
27,"\w to|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῖς""\\*']",52-COL-13,1,2,52-COL
28," \w the|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῖς""\\*']",52-COL-13,1,2,52-COL
29,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῖς""\\*']",52-COL-13,1,2,52-COL
30," \w believers|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G00400"" x-lemma=""ἅγιος"" x-morph=""Gr,AA,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἁγίοις""\\*']",52-COL-14,1,2,52-COL
31,,"['\\zaln-s |x-strong=""G00400"" x-lemma=""ἅγιος"" x-morph=""Gr,AA,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἁγίοις""\\*']",52-COL-14,1,2,52-COL
32," \w and|x-occurrence=""1"" x-occurrences=""3""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""3"" x-content=""καὶ""\\*']",52-COL-15,1,2,52-COL
33,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""1"" x-occurrences=""3"" x-content=""καὶ""\\*']",52-COL-15,1,2,52-COL
34," \w faithful|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G41030"" x-lemma=""πιστός"" x-morph=""Gr,AA,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πιστοῖς""\\*']",52-COL-16,1,2,52-COL
35,,"['\\zaln-s |x-strong=""G41030"" x-lemma=""πιστός"" x-morph=""Gr,AA,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πιστοῖς""\\*']",52-COL-16,1,2,52-COL
36," \w brothers|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G00800"" x-lemma=""ἀδελφός"" x-morph=""Gr,N,,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀδελφοῖς""\\*']",52-COL-17,1,2,52-COL
37,,"['\\zaln-s |x-strong=""G00800"" x-lemma=""ἀδελφός"" x-morph=""Gr,N,,,,,DMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀδελφοῖς""\\*']",52-COL-17,1,2,52-COL
38," \w in|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""ἐν""\\*']",52-COL-18,1,2,52-COL
39,,"['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""2"" x-occurrences=""2"" x-content=""ἐν""\\*']",52-COL-18,1,2,52-COL
40," \w Christ|x-occurrence=""1"" x-occurrences=""2""","['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστῷ""\\*']",52-COL-19,1,2,52-COL
41,,"['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστῷ""\\*']",52-COL-19,1,2,52-COL
42," \w who|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἐν""\\*']",52-COL-20,1,2,52-COL
43," \w are|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἐν""\\*']",52-COL-20,1,2,52-COL
44," \w at|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἐν""\\*']",52-COL-20,1,2,52-COL
45,,"['\\zaln-s |x-strong=""G17220"" x-lemma=""ἐν"" x-morph=""Gr,P,,,,,D,,,"" x-occurrence=""1"" x-occurrences=""2"" x-content=""ἐν""\\*']",52-COL-20,1,2,52-COL
46," \w Colossae|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G28570"" x-lemma=""Κολοσσαί"" x-morph=""Gr,N,,,,,DFP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κολοσσαῖς""\\*']",52-COL-21,1,2,52-COL
47,,"['\\zaln-s |x-strong=""G28570"" x-lemma=""Κολοσσαί"" x-morph=""Gr,N,,,,,DFP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κολοσσαῖς""\\*']",52-COL-21,1,2,52-COL
48,". \w May|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",52-COL-22,1,2,52-COL
49," \w grace|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",52-COL-22,1,2,52-COL
50," \w be|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",52-COL-22,1,2,52-COL
51,,"['\\zaln-s |x-strong=""G54850"" x-lemma=""χάρις"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""χάρις""\\*']",52-COL-22,1,2,52-COL
52," \w to|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῖν""\\*']",52-COL-23,1,2,52-COL
53," \w you|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῖν""\\*']",52-COL-23,1,2,52-COL
54,,"['\\zaln-s |x-strong=""G47710"" x-lemma=""σύ"" x-morph=""Gr,RP,,,2D,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ὑμῖν""\\*']",52-COL-23,1,2,52-COL
55,", \w and|x-occurrence=""2"" x-occurrences=""3""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""2"" x-occurrences=""3"" x-content=""καὶ""\\*']",52-COL-24,1,2,52-COL
56,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""2"" x-occurrences=""3"" x-content=""καὶ""\\*']",52-COL-24,1,2,52-COL
57," \w peace|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",52-COL-25,1,2,52-COL
58,,"['\\zaln-s |x-strong=""G15150"" x-lemma=""εἰρήνη"" x-morph=""Gr,N,,,,,NFS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εἰρήνη""\\*']",52-COL-25,1,2,52-COL
59," \w from|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G05750"" x-lemma=""ἀπό"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀπὸ""\\*']",52-COL-26,1,2,52-COL
60,,"['\\zaln-s |x-strong=""G05750"" x-lemma=""ἀπό"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἀπὸ""\\*']",52-COL-26,1,2,52-COL
61," \w God|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",52-COL-27,1,2,52-COL
62,,"['\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεοῦ""\\*']",52-COL-27,1,2,52-COL
63," \w our|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",52-COL-28,1,2,52-COL
64,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",52-COL-28,1,2,52-COL
65," \w Father|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὸς""\\*']",52-COL-29,1,2,52-COL
66,,"['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὸς""\\*']",52-COL-29,1,2,52-COL
67," \w and|x-occurrence=""3"" x-occurrences=""3""","['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""3"" x-occurrences=""3"" x-content=""καὶ""\\*']",52-COL-30,1,2,52-COL
68,,"['\\zaln-s |x-strong=""G25320"" x-lemma=""καί"" x-morph=""Gr,CC,,,,,,,,"" x-occurrence=""3"" x-occurrences=""3"" x-content=""καὶ""\\*']",52-COL-30,1,2,52-COL
69," \w the|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίου""\\*']",52-COL-31,1,2,52-COL
70," \w Lord|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίου""\\*']",52-COL-31,1,2,52-COL
71,,"['\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίου""\\*']",52-COL-31,1,2,52-COL
72," \w Jesus|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",52-COL-32,1,2,52-COL
73,,"['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",52-COL-32,1,2,52-COL
74," \w Christ|x-occurrence=""2"" x-occurrences=""2""","['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστοῦ""\\*']",52-COL-33,1,2,52-COL
75,,"['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστοῦ""\\*']",52-COL-33,1,2,52-COL
76,". \f + Some early copies leave out, \fqa and the Lord Jesus Christ \fqa*. \f*",[],52-COL-34,1,2,52-COL
77,"\w We|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G21680"" x-lemma=""εὐχαριστέω"" x-morph=""Gr,V,IPA1,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εὐχαριστοῦμεν""\\*']",52-COL-35,1,3,52-COL
78," \w give|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G21680"" x-lemma=""εὐχαριστέω"" x-morph=""Gr,V,IPA1,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εὐχαριστοῦμεν""\\*']",52-COL-35,1,3,52-COL
79," \w thanks|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G21680"" x-lemma=""εὐχαριστέω"" x-morph=""Gr,V,IPA1,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εὐχαριστοῦμεν""\\*']",52-COL-35,1,3,52-COL
80,,"['\\zaln-s |x-strong=""G21680"" x-lemma=""εὐχαριστέω"" x-morph=""Gr,V,IPA1,,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""εὐχαριστοῦμεν""\\*']",52-COL-35,1,3,52-COL
81," \w to|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῷ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεῷ""\\*']",52-COL-36,1,3,52-COL
82," \w God|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῷ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεῷ""\\*']",52-COL-36,1,3,52-COL
83,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τῷ""\\*', '\\zaln-s |x-strong=""G23160"" x-lemma=""θεός"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Θεῷ""\\*']",52-COL-36,1,3,52-COL
84,,[],52-COL-37,1,3,52-COL
85,", \w the|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὶ""\\*']",52-COL-38,1,3,52-COL
86," \w Father|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὶ""\\*']",52-COL-38,1,3,52-COL
87,,"['\\zaln-s |x-strong=""G39620"" x-lemma=""πατήρ"" x-morph=""Gr,N,,,,,DMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Πατρὶ""\\*']",52-COL-38,1,3,52-COL
88," \w of|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῦ""\\*']",52-COL-39,1,3,52-COL
89,,"['\\zaln-s |x-strong=""G35880"" x-lemma=""ὁ"" x-morph=""Gr,EA,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""τοῦ""\\*']",52-COL-39,1,3,52-COL
90," \w our|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",52-COL-40,1,3,52-COL
91,,"['\\zaln-s |x-strong=""G14730"" x-lemma=""ἐγώ"" x-morph=""Gr,RP,,,1G,P,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""ἡμῶν""\\*']",52-COL-40,1,3,52-COL
92," \w Lord|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίου""\\*']",52-COL-41,1,3,52-COL
93,,"['\\zaln-s |x-strong=""G29620"" x-lemma=""κύριος"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Κυρίου""\\*']",52-COL-41,1,3,52-COL
94," \w Jesus|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",52-COL-42,1,3,52-COL
95,,"['\\zaln-s |x-strong=""G24240"" x-lemma=""Ἰησοῦς"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Ἰησοῦ""\\*']",52-COL-42,1,3,52-COL
96," \w Christ|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστοῦ""\\*']",52-COL-43,1,3,52-COL
97,,"['\\zaln-s |x-strong=""G55470"" x-lemma=""χριστός"" x-morph=""Gr,N,,,,,GMS,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""Χριστοῦ""\\*']",52-COL-43,1,3,52-COL
98,", \w and|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G43360"" x-lemma=""προσεύχομαι"" x-morph=""Gr,V,PPM,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""προσευχόμενοι""\\*']",52-COL-44,1,3,52-COL
99," \w we|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G43360"" x-lemma=""προσεύχομαι"" x-morph=""Gr,V,PPM,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""προσευχόμενοι""\\*']",52-COL-44,1,3,52-COL
100,,"['\\zaln-s |x-strong=""G43360"" x-lemma=""προσεύχομαι"" x-morph=""Gr,V,PPM,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""προσευχόμενοι""\\*']",52-COL-44,1,3,52-COL
101," \w always|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G38420"" x-lemma=""πάντοτε"" x-morph=""Gr,D,,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πάντοτε""\\*']",52-COL-45,1,3,52-COL
102,,"['\\zaln-s |x-strong=""G38420"" x-lemma=""πάντοτε"" x-morph=""Gr,D,,,,,,,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""πάντοτε""\\*']",52-COL-45,1,3,52-COL
103," \w pray|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G43360"" x-lemma=""προσεύχομαι"" x-morph=""Gr,V,PPM,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""προσευχόμενοι""\\*']",52-COL-46,1,3,52-COL
104,,"['\\zaln-s |x-strong=""G43360"" x-lemma=""προσεύχομαι"" x-morph=""Gr,V,PPM,NMP,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""προσευχόμενοι""\\*']",52-COL-46,1,3,52-COL
105," \w for|x-occurrence=""1"" x-occurrences=""1""","['\\zaln-s |x-strong=""G40120"" x-lemma=""περί"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""περὶ""\\*']",52-COL-47,1,3,52-COL
106,,"['\\zaln-s |x-strong=""G40120"" x-lemma=""περί"" x-morph=""Gr,P,,,,,G,,,"" x-occurrence=""1"" x-occurrences=""1"" x-content=""περὶ""\\*']",52-COL-47,1,3,52-COL
